LAK840	o0223334	19862	U@c	U+12562	
LAK841	o0000007	24395	1(GEŠ₂)	U+12415	
LAK842	o0000006	24505	1(GEŠU)	U+1241E	
LAK843	o0000229	6209	GUR₇	U+12126	
LAK844	o0223485	18213	ŠAR₂@c	U+12579	
LAK845	o0025674	5558	|GEŠU@c×KASKAL|	U+F002B	
LAK846	o0028114	18203	|ŠAR₂×U|	U+12136	
LAK847	o0028115	18204	|ŠAR₂×(U.U)|	U+F003D	
LAK848	o0028116	18205	|ŠAR₂×(U.U.U)|	U+F003E	
LAK849	o0028118	18210	|ŠAR₂×4(U)|	U+F003F	
LAK850	o0028119	18211	|ŠAR₂×5(U)|	U+F0040	
LAK851	o0002827	18194	ŠAR₂	U+122B9	
LAK852a	o0223358	24353	F₃@c	U+12587	
LAK852b	o0000183	24352	F₃	U+1245F	
LAK853a	o0223359	24356	F₄@c	U+12589	
LAK853b	o0000184	24355	F₄	U+12460	
LAK854a	o0223336	3025	DIŠ@c	U+12559	
LAK854b	o0000145	3009	DIŠ	U+12079	
LAK855a	o0221914	1444	AŠ@c	U+12550	
LAK855b	o0000106	1412	AŠ	U+12038	
LAK856	o0223386	24342	1(EŠE₃@c)	U+1258C	
LAK857	o0223334	19862	U@c	U+12562	
LAK858a	o0223372	24193	1(BURU@c)	U+1258E	
LAK858b	o0000562	19865	U@g	U+12434	
LAK859	o0002827	18194	ŠAR₂	U+122B9	
LAK860	o0028114	18203	|ŠAR₂×U|	U+12136	
LAK861	o0245340	18269	ŠARU@v@c	U+F0033	
LAK862	o0028115	18204	|ŠAR₂×(U.U)|	U+F003D	
LAK863	o0028116	18205	|ŠAR₂×(U.U.U)|	U+F003E	
LAK864	o0028118	18210	|ŠAR₂×4(U)|	U+F003F	
LAK865	o0028119	18211	|ŠAR₂×5(U)|	U+F0040	
LAK866	o0002827	18194	ŠAR₂	U+122B9	
LAK867	o0000422	11059	LAL	U+121F2	
LAK868			LAK entry for igi ... ŋal₂	U+F2009	
LAK869	o0223482	13602	|NINDA₂×(ŠE.AŠ@c)|	U+12598	
LAK870	o0223483	13603	|NINDA₂×(ŠE.AŠ@c.AŠ@c)|	U+12599	
