duga4	o0000260	12157
dema	o0001559	x12157.x1212D
demma	o0001559	x12157.x1212D
demmu	o0001559	x12157.x1212D
demu	o0001559	x12157.x1212D
dima	o0001559	x12157.x1212D
dimma	o0001559	x12157.x1212D
dimmu	o0001559	x12157.x1212D
dimu	o0001559	x12157.x1212D
duvu	o0001561	x12157.x12157
dunx	o0001641	12171
dilib2	o0001675	12182
durix	o0001667	1218B
da3	o0000269	12195
du3	o0000269	12195
dan	o0000270	12197
dana3	o0000270	12197
dannu	o0000270	12197
dun6	o0000270	12197
dana2	o0000275	1219C
danna2	o0000275	1219C
dana	o0001583	x1219C.x1204D
danna	o0001583	x1219C.x1204D
dudu	o0001696	x121A0.x12141
dubad	o0001702	x121A0.x12197
dinig	o0001717	x121A0.x12248
digbir	o0001715	x121A0.x12248.x1202D.x12239
dagan	o0001733	x121A0.x12347
daggan	o0001733	x121A0.x12347
dakan	o0001733	x121A0.x12347
dakkan	o0001733	x121A0.x12347
dag4	o0000284	121A6
dab5	o0000289	121AA
daba5	o0000289	121AA
deb2	o0000289	121AA
dib2	o0000289	121AA
duc	o0000289	121AA
darax	o0001751	x121AA.x12112
darix	o0001751	x121AA.x12112
darux	o0001751	x121AA.x12112
durux	o0001751	x121AA.x12112
durunax	o0001755	x121AA.x121AA
daban	o0000299	121AF
dabacin	o0000299	121AF
dabx	o0221877	
delen3	o0001808	121C5
delena3	o0001808	121C5
dilim5	o0001808	121C5
dilin3	o0001808	121C5
dilina3	o0001808	121C5
duruna4	o0001808	121C5
dib5	o0001811	121C6
dibx	o0001778	121C7
delen	o0001818	121CC
delena	o0001818	121CC
dilim3	o0001818	121CC
dilin	o0001818	121CC
dilina	o0001818	121CC
duruna2	o0001818	121CC
dagrim	o0001822	121D1
dagrin	o0001822	121D1
dul2	o0001838	121E5
dulux	o0001838	121E5
du6	o0000308	121EF
dul6	o0000308	121EF
dugudx	o0000368	124EF
durumx	o0001865	12502
del2	o0000431	121FA
dili2	o0000431	121FA
dilim2	o0000431	121FA
daparax	o0000651	12214
daparux	o0001933	x121FD.x12097
daparu	o0001946	x121FD.x12228.x12097
dubal5	o0001964	121FE
dubal3	o0001977	12205
dubal6	o0001979	12208
dinig3	o0001980	1220A
dinig2	o0001960	1220B
du14	o0001981	1220C
dubal7	o0001985	12210
dim3	o0000440	12215
dim9	o0001915	x12217.x120F6
dim11	o0001916	x12217.x12130
dadrum	o0001912	12218
dunga2	o0000437	1221C
durba	o0000445	12222
dellux	o0002003	x12223.x12195
dilurx	o0002003	x12223.x12195
dimgulx	o0002003	x12223.x12195
dirgulx	o0002003	x12223.x12195
dellu	o0002006	x12223.x1222E
dergul	o0002006	x12223.x1222E
dilu	o0002006	x12223.x1222E
dilur	o0002006	x12223.x1222E
dimgul	o0002006	x12223.x1222E
dirgul	o0002006	x12223.x1222E
durgul	o0002006	x12223.x1222E
dal2	o0001993	x12226.x12118.x120FC
dalla	o0001993	x12226.x12118.x120FC
dec4	o0000453	12228
dic4	o0000453	12228
dubx	o0000454	12229
dugud2	o0000455	1222A
dah	o0002016	1222D
daramx	o0000476	1223F
dalhamun7	o0002052	12243
dulum2	o0002053	x12244.x1204D
de3	o0000477	12248
dedalx	o0000477	12248
di7	o0000477	12248
didalx	o0000477	12248
du17	o0000477	12248
degix	o0000479	1224C
dig	o0000479	1224C
digi	o0000479	1224C
dik	o0000479	1224C
diq	o0000479	1224C
delmun	o0002076	x1224C.x12307
dilmun	o0002076	x1224C.x12307
dilmuna	o0002076	x1224C.x12307
dak3	o0002079	1238E
daq3	o0002079	1238E
deh3	o0000482	1224F
dehi3	o0000482	1224F
dih3	o0000482	1224F
dihi3	o0000482	1224F
dn	o0000148	
duri	o0000491	12262
dabax	o0000488	12263
dur6	o0000497	1227A
duru6	o0000497	1227A
dud	o0002212	x1227A.x1235C
duda	o0002212	x1227A.x1235C
dudux	o0002212	x1227A.x1235C
dunda	o0002212	x1227A.x1235C
dim4	o0002231	x1227D.x1227D
dim8	o0002257	x12290.x120F6
dim10	o0002258	x12290.x12130
dal	o0000514	12291
dala	o0000514	12291
de5	o0000514	12291
degx	o0000514	12291
di5	o0000514	12291
dilibx	o0000518	12295
dul7	o0000518	12295
dunga	o0000518	12295
durme	o0002266	x12295.x120A1
dilib4	o0002283	1229E
dilib6	o0002284	1229F
dilib3	o0002293	122A0
dilib5	o0002291	122A6
dil2	o0000519	122A8
dul3	o0000519	122A8
dir	o0002337	x122DB.x12000
diri	o0002337	x122DB.x12000
dirig	o0002337	x122DB.x12000
du26	o0002337	x122DB.x12000
didala	o0002828	122AE
dubur2	o0028114	12136
dir4	o0002726	12301
dur10	o0002833	122BF
dilib	o0002837	122C3
dim12	o0002837	122C3
dumgal	o0002748	122C7
dubul	o0002767	x122D7.x1204D
dulu	o0002767	x122D7.x1204D
delen2	o0002789	x122D7.x121B8.x1223E
delena2	o0002789	x122D7.x121B8.x1223E
dilim4	o0002789	x122D7.x121B8.x1223E
dilin2	o0002789	x122D7.x121B8.x1223E
dilina2	o0002789	x122D7.x121B8.x1223E
durun3	o0002789	x122D7.x121B8.x1223E
duruna3	o0002789	x122D7.x121B8.x1223E
da2	o0000541	122EB
dab2	o0000544	122F0
dap2	o0000544	122F0
dapa2	o0000544	122F0
da6	o0000546	122F3
daq6	o0000546	122F3
da13	o0000547	122FA
dad	o0000547	122FA
dat	o0000547	122FA
dadda	o0002404	x122FA.x122FA
dar6	o0000548	122FB
de4	o0000550	122FC
di12	o0000550	122FC
de9	o0000553	122FE
di3	o0000553	122FE
de8	o0027220	12397
di2	o0027220	12397
du2	o0000556	12305
dud2	o0000556	12305
dur11	o0000556	12305
dacgari	o0000557	12306
dul5	o0000557	12306
du12	o0000558	12307
duk2	o0000558	12307
dukux	o0000558	12307
duddu	o0002423	x12307.x12307
duttu	o0002423	x12307.x12307
dam3	o0000559	12308
du4	o0000559	12308
dum	o0000559	12308
damu	o0000560	12309
de10	o0000560	12309
di4	o0000560	12309
du13	o0000560	12309
dumx	o0000560	12309
dumu	o0000560	12309
didla	o0028124	x12309.x12309.x121F2
dicx	o0000561	1230B
dimna	o0002457	x1230B.x120B5
du7	o0002459	1230C
dul	o0002468	x1230B.x12306
dimmuc	o0002620	x12311.x12111.x1222A
dimuc	o0002620	x12311.x12111.x1222A
didax	o0002636	x12311.x12293
da7	o0000565	12313
dadagx	o0000565	12313
dag2	o0000565	12313
dam2	o0000565	12313
darengal	o0002508	x12313.x12263
durungal	o0002508	x12313.x12263
dadag	o0002512	x12313.x12313
du16	o0002520	12317
deh2	o0000571	1231D
dehi2	o0000571	1231D
dih2	o0000571	1231D
dihi2	o0000571	1231D
das	o0000576	12328
dac	o0000576	12328
dec3	o0000576	12328
dul9	o0000578	1232A
da5	o0000584	1234F
dab6	o0000584	1234F
dan6	o0002617	12355
danax	o0002617	12355
deccux	o0000006	1241E
decax	o0000062	1240B
dug.lic.bur	o0000117	12043
dug.sila3.bur	o0000117	12043
dag.dag.kisim5*u2.gir2	o0000953	1205B
dara4~b	o0000137	12071
dim@g	o0000978	12075
dic@c	o0000145	12079
dic@f	o0000145	12079
du%du	o0000989	1207B
du*kaskal	o0000152	1207D
du@s&du@s	o0000996	x1207D.x1207D
dub.lagab	o0001000	
dun3@g*mu.kak	o0000164	12088
dur2&dur2	o0001039	x12089.x12089
derx	o0001104	120A6
dubal4	o0001977	12205
dilmun@v	o0002076	x1224C.x12307
dilmunx	o0002076	x1224C.x12307
dic+nun.lagar	o0002129	12266
decx	o0000503	1228A
didanu	o0002242	1228E
didanum	o0002242	1228E
didnu	o0002242	1228E
didnum	o0002242	1228E
dug*igi@g	o0002753	122CD
dub.me	o0002524	x1231D.x12228
dub*ca3	o0002535	12320
dimuc0	o0002620	x12311.x12111.x1222A
durgul0	o0002006	x12223.x1222E
d0	o0000099	1202D
dimma0	o0001559	x12157.x1212D
didal0	o0000477	12248
dimmu0	o0001559	x12157.x1212D
dimna0	o0002457	x1230B.x120B5
darum0	o0000244	12141
dakkan0	o0001733	x121A0.x12347
duna0	o0000158	12084
duttu0	o0002423	x12307.x12307
dumu0	o0000560	12309
dingir0	o0000099	1202D
dimir0	o0000099	1202D
dukud0	o0000156	12082
dimsar0	o0001483	12149
dinir0	o0000099	1202D
duka0	o0000155	12081
dadda0	o0002404	x122FA.x122FA
duku0	o0000558	12307
duvu0	o0001561	x12157.x12157
dakan0	o0001733	x121A0.x12347
dimmer0	o0000099	1202D
dubad0	o0001702	x121A0.x12197
duran0	o0001430	x12119.x12112
dimer0	o0000099	1202D
dacgari0	o0000557	12306
dingira0	o0000099	1202D
dullu0	o0001437	x12129.x12244.x1204D
dibur0	o0000099	1202D
dedal0	o0000477	12248
dem0	o0000143	12076
den0	o0000144	12077
ditan0	o0001086	124AB
daggan0	o0001733	x121A0.x12347
duluma0	o0001507	x12146.x12244.x122D3
dic@t0	o0000147	
duggu0	o0001543	x1214E.x122DB.x12000
dimgal0	o0001196	x120F2.x12074
dijir0	o0000099	1202D
didala0	o0002828	122AE
dama0	o0000134	1206E
damal0	o0001286	120BC
dapar0	o0000222	1211E
dibi0	o0000140	12073
diner0	o0000099	1202D
demma0	o0001559	x12157.x1212D
demmu0	o0001559	x12157.x1212D
dunda0	o0002212	x1227A.x1235C
digbir0	o0001715	x121A0.x12248.x1202D.x12239
digi0	o0000479	1224C
duguda0	o0000156	12082
dad0	o0000547	122FA
dagrim0	o0001822	121D1
dagrin0	o0001822	121D1
das0	o0000576	12328
dat0	o0000547	122FA
degi0	o0000479	1224C
dumgal0	o0002748	122C7
dabe0	o0000140	12073
dimu0	o0001559	x12157.x1212D
daban0	o0000299	121AF
damiq0	o0001492	x12146.x1209F
daram0	o0000476	1223F
dabacin0	o0000299	121AF
digir0	o0000099	1202D
disgur0	o0000795	1202C
dudda0	o0000190	120EE
dini0	o0000144	12077
duddu0	o0002423	x12307.x12307
dagan0	o0001733	x121A0.x12347
dagal0	o0001286	120BC
dilu0	o0002006	x12223.x1222E
duda0	o0002212	x1227A.x1235C
dagala0	o0001286	120BC
demu0	o0001559	x12157.x1212D
dema0	o0001559	x12157.x1212D
dipar0	o0000222	1211E
didli0	o0000866	x12038.x12038
dabin0	o0001135	x120A0.x122BA
didla0	o0028124	x12309.x12309.x121F2
diq0	o0000479	1224C
dip0	o0000140	12073
duh0	o0000157	12083
duq0	o0000155	12081
dergul0	o0002006	x12223.x1222E
dig0	o0000479	1224C
dik0	o0000479	1224C
elles393	o0000087	12000
e4	o0000087	12000
ea	o0000087	12000
ebir3	o0000087	12000
emx	o0000087	12000
epir3	o0000087	12000
ec10	o0000087	12000
eribx	o0000666	x12000.x12094
eru4	o0000666	x12000.x12094
erua	o0000666	x12000.x12094
erum4	o0000666	x12000.x12094
er2	o0000685	x12000.x12146
era2	o0000685	x12000.x12146
esec	o0000685	x12000.x12146
esic3	o0000685	x12000.x12146
ec9	o0000685	x12000.x12146
ela	o0000686	x12000.x12197
ella	o0000686	x12000.x12197
enigin	o0000689	x12000.x121B8.x121B8
esir	o0000700	x12000.x121D2
ecer	o0000700	x12000.x121D2
ega	o0000705	x12000.x1222A.x12000
epigx	o0000719	x12000.x122DD
eca	o0000735	x12000.x12301
ece4	o0000735	x12000.x12301
ebla	o0000722	x12000.x122FB.x12000.x1202D
elles123	o0000723	x12000.x12305.x120EE.x121FA
edamu	o0000727	x12000.x12309
edur	o0000845	12001
eduru	o0000845	12001
elles394	o0000848	12004
er6	o0000849	12005
emuc	o0000851	12007
esag	o0000852	12008
esaj	o0000852	12008
elles078	o0000112	12009
ed	o0000112	12009
et	o0000112	12009
ev	o0000112	12009
ehe	o0000885	x12009.x12313.x1207A
ehi	o0000885	x12009.x12313.x1207A
elles285	o0000088	1200A
eri12	o0000088	1200A
erigal3	o0000088	1200A
es3	o0000088	1200A
esa3	o0000088	1200A
ec3	o0000088	1200A
eca3	o0000088	1200A
ecex	o0000088	1200A
ef3	o0000088	1200A
ez3	o0000088	1200A
essadu	o0000738	x1200A.x12129.x12360.x120EE.x12137
ecsadu	o0000738	x1200A.x12129.x12360.x120EE.x12137
erigal	o0000747	1200D
ecgal	o0000747	1200D
ecemen4	o0000751	12011
ecemin4	o0000751	12011
erimx	o0000743	12014
ecgunax	o0000743	12014
ecgunux	o0000743	12014
eckunux	o0000743	12014
elles286	o0000089	12015
eri11	o0000089	12015
erigal2	o0000089	12015
erim5	o0000089	12015
erin5	o0000089	12015
elles218	o0000090	12016
elles311	o0000092	1201C
elles053	o0000093	1201D
elles269	o0000094	12020
elles075	o0000095	12029
ey	o0000096	1202A
eh2	o0000096	1202A
elles152	o0000097	1202B
elles006b	o0000642	1202F
elles005	o0000099	1202D
el3	o0000099	1202D
eccu2	o0000099	1202D
enx	o0000826	x1202D.x1230B
elles006	o0000796	1202E
elles140	o0000101	12032
eme6	o0000837	x12032.x122A9
elles072	o0000102	12033
engar	o0000102	12033
engara	o0000102	12033
erec4	o0000102	12033
eric4	o0000102	12033
elles035	o0000103	12034
er3	o0000103	12034
erad	o0000103	12034
eri3	o0000103	12034
eru	o0000103	12034
erum	o0000103	12034
era	o0000842	x12034.x1228F
elles036	o0000843	12035
er11	o0000843	12035
elles022	o0000104	12036
elles001	o0000106	12038
ec20	o0000106	12038
ec16	o0000859	1203C
elles104	o0223363	12039
ec18	o0000108	
elles090	o0000110	1203E
ecgar	o0000873	x1203E.x120FC
elles192	o0000109	1203F
erib	o0000109	1203F
elles170	o0000113	12040
elles009	o0000114	12041
edim	o0000114	12041
enlilx	o0000114	12041
ec7	o0000114	12041
elles010	o0027692	
ecemen5	o0023035	F0085
ecemin5	o0023035	F0085
elles364	o0000117	12043
elles012	o0000118	12044
elles026	o0000119	12046
elles367	o0000120	12047
elles083	o0000121	12048
ebirx	o0000122	12049
epir2	o0000122	12049
elles131	o0000124	1204D
elles097	o0000129	12053
elles030	o0000131	12054
elles044	o0000130	12245
elles077	o0000132	12055
elles363	o0000133	12056
elles380	o0000967	1206D
elles362a	o0031721	
elles275	o0000134	1206E
elles150	o0000136	12070
elles227	o0000139	12072
elles031	o0000141	12074
elles032	o0000977	
elles033a	o0000978	12075
elles251	o0000143	12076
elles135	o0000144	12077
ec4	o0000145	12079
ec5	o0000986	x12079.x12079.x12079
eca5	o0000986	x12079.x12079.x12079
eccaba	o0000985	x12079.x12079.x12079.x12399
eccana	o0000985	x12079.x12079.x12079.x12399
elles252	o0000149	1207A
er10	o0000149	1207A
erx	o0000991	x1207A.x1207A
erex	o0000991	x1207A.x1207A
edx	o0000993	x1207A.x121EF
er14	o0000989	1207B
elles299	o0000153	1207E
elles309	o0000154	12080
ebir	o0000155	12081
epig2	o0000155	12081
epir	o0000155	12081
elles293	o0001030	124A5
elles025	o0000158	12084
elles325	o0000161	12086
elles084	o0000162	12087
elles388	o0000165	12089
e	o0000166	1208A
elles074	o0000166	1208A
eg2	o0000166	1208A
eki	o0000166	1208A
e.kisim5*x	o0037658	
e.pap.pap	o0187961	x1208A.x1227D.x1227D
e.sud.hub2*ud	o0001041	x1208A.x122E4.x1213D
e.tum	o0001043	x1208A.x12308
e.tum.ga2*nun&nun	o0001042	x1208A.x12308.x120E1
e*pap	o0001123	1208B
e&e	o0037908	
e&e.nun&nun	o0001040	1208C
e2	o0000180	1208D
elles359	o0000180	1208D
ey3	o0000180	1208D
e2.a	o0001139	x1208D.x12000
eyi	o0001139	x1208D.x12000
eyu	o0001139	x1208D.x12000
edurux	o0001139	x1208D.x12000
e2.an.ce.naga	o0001138	x1208D.x1202D.x122BA.x12240
e2.bar	o0001140	x1208D.x12047
e2.gic.tug2.pi.an.ce.naga	o0001144	x1208D.x12111.x12306.x1227F.x1202D.x122BA.x12240
e2.ki.sum.ga	o0001145	x1208D.x121A0.x122E7.x120B5
eurre	o0001145	x1208D.x121A0.x122E7.x120B5
e2.kur.bad	o0001146	x1208D.x121B3.x12041
e2.lu2*gan2@t.a	o0001147	x1208D.x12202.x12000
e2.mi	o0001148	x1208D.x1222A
e2.nun	o0001149	x1208D.x12263
e2.sal	o0001150	x1208D.x122A9
e2.sig4	o0001151	x1208D.x122DE
egar	o0001151	x1208D.x122DE
ejar	o0001151	x1208D.x122DE
e2.ca3	o0031648	x1208D.x122AE
e2.ce	o0001153	x1208D.x122BA
esagx	o0001153	x1208D.x122BA
esajx	o0001153	x1208D.x122BA
e2.uc.bu.da	o0001152	x1208D.x12351.x1204D.x12055
e2*a.ha.da	o0001154	1208E
edakuax	o0001154	1208E
e2*an	o0037902	
e2*ac@t	o0021192	F004F
elles360	o0021192	F004F
e2*bad	o0001155	
e2*gar	o0001156	1208F
egarax	o0001156	1208F
ejarax	o0001156	1208F
e2*1gec2	o0038009	
e2*kur	o0001157	124A9
e2*mi	o0001158	12090
e2*min	o0027957	
e2*pap	o0001159	124AA
e2*sal	o0001160	12091
emex	o0001160	12091
e2*ca3	o0031650	
e2*ce	o0001162	12092
e2*u	o0001161	12093
e2*x	o0022914	
edin	o0000167	12094
elles365	o0000167	12094
eden	o0000167	12094
edena	o0000167	12094
edimx	o0000167	12094
edina	o0000167	12094
eru5	o0000167	12094
erua2	o0000167	12094
edin.a.su	o0221932	x12094.x12000.x122E2
edin.a.su.a	o0221931	x12094.x12000.x122E2.x12000
egir	o0000168	12095
eger	o0000168	12095
egera	o0000168	12095
ejer	o0000168	12095
ejera	o0000168	12095
ejir	o0000168	12095
egir@g	o0000169	
egirx	o0000169	
el	o0000170	12096
elles272	o0000170	12096
ele2	o0000170	12096
ec14	o0000170	12096
elles065a	o0027659	
elles092	o0027661	
elles151	o0027663	
elles163	o0027664	
elles164	o0027666	
elles177	o0027668	
elles179	o0027670	
elles185	o0027672	
elles189	o0027674	
elles214	o0025771	
elles257	o0025799	
elles270	o0025800	
elles278	o0025802	
elles296	o0027676	
elles301	o0027678	
elles307b	o0027680	
elles312	o0027682	
elles313	o0027684	
elles316	o0000171	
elles324	o0027686	
elles330	o0027688	
elles358	o0027690	
elles396	o0000172	12361
en	o0000173	12097
ena	o0000173	12097
eni	o0000173	12097
enu	o0000173	12097
en@en	o0001077	1209C
en.dag.nun.x	o0001049	x12097.x12056.x12263.O
enkumx	o0001049	x12097.x12056.x12263.O
en.dim2.gig	o0001050	x12097.x12076.x1237C
enegi3	o0001050	x12097.x12076.x1237C
enegir3	o0001050	x12097.x12076.x1237C
ennigi3	o0001050	x12097.x12076.x1237C
en.ga2*sal.dim2	o0031586	x12097.x120E3.x12076
en.gi	o0001051	x12097.x12100
enegix	o0001051	x12097.x12100
engizx	o0001051	x12097.x12100
en.ki	o0001053	x12097.x121A0
en.kid	o0001052	x12097.x121A4
ellil	o0001052	x12097.x121A4
en.ku.a	o0001054	x12097.x121AA.x12000
en.li	o0001055	x12097.x121F7
ensix	o0001055	x12097.x121F7
en.mac.kak	o0001056	x12097.x12226.x12195
en.me.ad.ku3	o0001057	x12097.x12228.x1201C.x121AC
en.me.an.muc3	o0001058	x12097.x12228.x1202D.x12239
en.me.gi	o0001059	x12097.x12228.x12100
engiz	o0001059	x12097.x12228.x12100
en.me.lagar	o0001061	x12097.x12228.x121EC
en.me.li	o0001062	x12097.x12228.x121F7
ensi	o0001062	x12097.x12228.x121F7
en.me.mu	o0001063	x12097.x12228.x1222C
endib	o0001063	x12097.x12228.x1222C
endub	o0001063	x12097.x12228.x1222C
en.me.zi.an.na	o0001064	x12097.x12228.x12363.x1202D.x1223E
endibx	o0001064	x12097.x12228.x12363.x1202D.x1223E
en.nunuz.dim2	o0001067	x12097.x1226D.x12076
ennigi2	o0001067	x12097.x1226D.x12076
en.nunuz.zi.an.cec.ki	o0001069	x12097.x1226D.x12363.x1202D.x122C0.x121A0
en.nunuz.zi.an.ud	o0001068	x12097.x1226D.x12363.x1202D.x12313
en.pap.e.igi@g.nun.me.ezen*kaskal	o0001070	x12097.x1227D.x1208A.x1214A.x12263.x12228.x120AC
en.pap.igi@g.nun.me.ezen*kaskal	o0001071	x12097.x1227D.x1214A.x12263.x12228.x120AC
enkum	o0001071	x12097.x1227D.x1214A.x12263.x12228.x120AC
en.sal.me.nunuz.zi.an.cec.ki	o0001072	x12097.x122A9.x12228.x1226D.x12363.x1202D.x122C0.x121A0
en.sal.nunuz.zi.an.cec.ki	o0001073	x12097.x122A9.x1226D.x12363.x1202D.x122C0.x121A0
en.cec	o0001076	x12097.x122C0
en.ti	o0001074	x12097.x122FE
ebeh	o0001074	x12097.x122FE
ebih	o0001074	x12097.x122FE
en.zu	o0001075	x12097.x1236A
en*a	o0027595	
en*gan2	o0001079	12098
en*gan2@t	o0001078	12099
ebur	o0001078	12099
eburux	o0001078	12099
enkar	o0001078	12099
enkara	o0001078	12099
ecgiri2	o0001078	12099
eckiri2	o0001078	12099
en*igi@g	o0028093	
en*kur	o0018869	
en*mac	o0108739	
en*mac.kak	o0031830	
en*me	o0001083	1209A
enme	o0001083	1209A
ensi3	o0001083	1209A
en*u	o0001084	
en*x	o0221965	
en%en	o0001048	1209B
en%en.en%en	o0031601	x1209B.x1209B
en%en.im%im	o0001047	x1209B.x12150
eren	o0000174	1209E
elles327	o0000174	1209E
erena	o0000174	1209E
erin	o0000174	1209E
erina	o0000174	1209E
eren.cu.me	o0001085	x1209E.x122D7.x12228
eren*kaskal	o0027953	
erin2	o0000175	1209F
elles159	o0000175	1209F
erem	o0000175	1209F
eren2	o0000175	1209F
erena2	o0000175	1209F
erim	o0000175	1209F
erina2	o0000175	1209F
erin2.kab	o0001087	x1209F.x1218F
emerahx	o0001087	x1209F.x1218F
erin2.na	o0001088	x1209F.x1223E
erin2.nun.na	o0001089	x1209F.x12263.x1223E
erin2.ud	o0001090	x1209F.x12313
erin2*u.u.u	o0031879	
erin2+x	o0001086	124AB
elles160	o0001086	124AB
erin2@t	o0000176	
ec2	o0000178	120A0
elles392	o0000178	120A0
ege	o0000178	120A0
eger2	o0000178	120A0
egi	o0000178	120A0
egir2	o0000178	120A0
ece2	o0000178	120A0
ec2.hul2	o0001127	x120A0.x1213E
ecemen3	o0001127	x120A0.x1213E
ecemin3	o0001127	x120A0.x1213E
ec2.ka	o0001128	x120A0.x12157
ec2.mah	o0001129	x120A0.x12224
ebih2	o0001129	x120A0.x12224
ec2.pap.pap	o0001130	x120A0.x1227D.x1227D
ec2.sud.nun.ec2.tu	o0001131	x120A0.x122E4.x12263.x120A0.x12305
ec2.ce	o0001135	x120A0.x122BA
ec2.ud	o0001134	x120A0.x12313
ec2&ec2	o0031881	
ec2%ec2	o0001124	124AC
ec2%ec2.nun	o0018592	x124AC.x12263
ec2@g@t	o0027536	
ec2@g@t%ec2@g@t	o0001136	
ec2@t	o0000179	F0064
elles110	o0000179	F0064
ec2@t.gir2@g	o0001137	xF0064.x12109
ezen	o0000177	120A1
elles303	o0000177	120A1
esen	o0000177	120A1
esin	o0000177	120A1
ezem	o0000177	120A1
ezema	o0000177	120A1
ezena	o0000177	120A1
ezin	o0000177	120A1
ezen*a	o0001102	120A2
ezen*a.lal	o0001099	120A3
ezen*a.lal2	o0001100	120A4
ezen*ac	o0027955	
ezen*bad	o0001104	120A6
ezen*bad@s	o0000623	
ezen*bad.si.ab.ba	o0021439	x120A6.x122DB.x1200A.x12040
ezen*dun3	o0027790	
ezen*dun3@g	o0001106	120A7
ezen*dun3@g@g	o0001105	120A8
ezen*ha	o0001109	120A9
ezen*ha@g	o0001108	120AA
ezen*hal	o0187962	F0056
ezen*igi@g	o0001110	120AB
ezen*kaskal	o0001111	120AC
elles306	o0001111	120AC
ezen*ku3	o0001112	120AE
ezen*kur	o0259397	
ezen*la	o0001114	120AF
ezen*lal2	o0001113	120B0
ezen*li	o0001115	120B1
ezen*lu	o0001116	120B2
ezen*su	o0001117	124B5
ezen*ce	o0001121	12378
ezen4	o0001121	12378
ezen*cid	o0001122	
ezen*u@c	o0187963	
ezen*u2	o0001119	120B3
ezen*ud	o0001118	120B4
ezen*x	o0001120	
ezen*x.ki	o0022913	
ezen@90	o0018845	
ezen@s	o0031836	
ezen@s*ac	o0001091	124AD
ezen@s*hi	o0001092	124AE
ezen@s*igi@g	o0001093	124AF
ezen@s*la	o0001095	124B0
ezen@s*lal	o0001094	124B1
ezen@s*me	o0001097	124B2
ezen@s*mes	o0001096	124B3
ezen@s*su	o0001098	124B4
elles354	o0000187	120B5
ebir4	o0000187	120B5
epir4	o0000187	120B5
elles355	o0000188	120B6
elles332	o0000206	120B7
ecdax	o0000206	120B7
edakua	o0001246	120B8
elles333	o0001286	120BC
eme4	o0001286	120BC
emedu2	o0001277	x120BC.x12000.x12305
emedu	o0001282	x120BC.x12305
emedudx	o0001282	x120BC.x12305
elles346	o0001287	120BD
etutum	o0001288	120BF
evutu	o0001288	120BF
eburra	o0001252	120C0
elles341	o0001295	120C4
edi	o0001295	120C4
elles334	o0001293	124B7
emedub	o0001296	120C6
eyella	o0001256	120C8
esikilla	o0001256	120C8
elles340	o0001299	120C9
esibir	o0001300	120CA
elles342	o0001303	120CC
egara	o0001303	120CC
ejara	o0001303	120CC
elles339	o0001305	120CD
egia	o0001306	120CE
egirsu	o0001260	120D0
ehalla	o0001264	120D3
ehili	o0001265	120D4
elilla	o0001267	120DB
eazag	o0001269	120DC
era3	o0001271	120DE
eri15	o0001271	120DE
elles374	o0001272	124C5
elles338	o0001319	120E1
elles335	o0001321	120E2
era4	o0001321	120E2
eri16	o0001321	120E2
elles344	o0001322	120E3
eme8	o0001322	120E3
elles345	o0031723	
elles337	o0027693	
esag2	o0001330	120E5
esaj2	o0001330	120E5
esagtur	o0001276	120E6
esajtur	o0001276	120E6
emedub2	o0001331	120E7
elles343	o0001326	120EB
erim4	o0001326	120EB
erin4	o0001326	120EB
etam	o0001326	120EB
elles064	o0000190	120EE
elles167	o0000193	120F0
elles093	o0000194	120F2
erec5	o0001192	x120F2.x1202D.x1236A
erictix	o0001212	x120F2.x1236A
elles105	o0000196	120F5
elles055	o0000199	120F7
elles322	o0000199	120F7
eqlu	o0000199	120F7
eqqil	o0000199	120F7
elles280	o0000202	120FB
elles089	o0000204	120FC
elles308	o0000208	120FE
elles243	o0000210	12100
ecca3	o0000210	12100
elles244	o0001335	12103
esir4	o0001335	12103
elles245	o0000219	12104
elles244a	o0001408	12106
esir5	o0001408	12106
elles191	o0000211	12107
elles003	o0000213	12108
elles137	o0000215	1210A
er9	o0000215	1210A
elles141	o0001352	1210D
elles004	o0000214	12109
elles294	o0000216	12110
elles331	o0000217	12111
es	o0000217	12111
ec19	o0000217	12111
ef	o0000217	12111
ez	o0000217	12111
elles158	o0001405	124CB
ezinux	o0001407	12114
elles157	o0001363	12112
elles265	o0000221	12116
elles288	o0000230	12118
elles039	o0001425	x12118.x120FC
elles289	o0001431	12119
elles290	o0000231	1211D
elles067	o0000222	1211E
ectub	o0000222	1211E
elles068	o0001421	
elles069	o0001422	12120
eldig	o0001422	12120
elles211	o0000224	12122
elles310	o0000225	12123
elles054	o0000226	12125
elles348	o0000228	12128
elles194	o0000232	12129
enkux	o0001440	x12129.x12360
elles196	o0000233	1212B
elles142	o0027597	
elles195	o0000234	1212A
elles195a	o0031725	
elles002	o0000236	1212C
elles197	o0000237	1212D
ehx	o0001447	1212E
elles202	o0001452	1212F
ellajx	o0001452	1212F
endibdim	o0001452	1212F
eric6	o0001453	12130
elles201	o0001462	12134
ey2	o0001462	12134
eh	o0001462	12134
ellag2	o0001464	12135
ellaj2	o0001464	12135
ellam	o0001464	12135
elles040	o0000239	12137
elles041	o0001470	x12137.x122DB
elles042	o0027540	
elles249	o0000240	12138
elles108	o0000241	1213E
elles073	o0000242	1213F
elles369	o0000244	12141
eb	o0000244	12141
ep	o0000244	12141
ece3	o0000245	12142
elles049	o0000246	12145
eg	o0000246	12145
ej	o0000246	12145
